2016-06-01,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
2016-06-02,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
2016-06-03,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
2016-06-04,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
2016-06-05,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
2016-06-06,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
2016-06-07,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2016-06-08,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
2016-06-09,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0
2016-06-10,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0
2016-06-11,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
2016-06-12,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
2016-06-13,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1
2016-06-14,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
2016-06-15,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
2016-06-16,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
2016-06-17,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
2016-06-18,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
2016-06-19,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
2016-06-20,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0
2016-06-21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016-06-22,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
2016-06-23,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0
2016-06-24,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0
2016-06-25,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
2016-06-26,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2016-06-27,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
2016-06-28,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2016-06-29,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
2016-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
